Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW
15:30:25,47.53,24.92,47.5,25.1,3406,25.6,56707
15:30:25,46.97,24.92,47.1,25.1,3405.9,25.7,56700
15:30:25,46.44,24.91,46.5,25.1,3405.8,25.5,56694
15:30:25,45.9,24.91,46,25.1,3405.7,25.4,56690
15:30:25,45.39,24.91,45.4,25.1,3405.6,25.4,56684
15:30:25,44.88,24.9,44.4,25.1,3405.5,25.5,56677
15:30:25,44.35,24.9,44.1,25.1,3405.4,25.5,56672
15:30:25,43.85,24.89,43.7,25.1,3405.2,25.5,56668
15:30:25,43.39,24.89,43.2,25.1,3405.2,25.4,56665
15:30:25,42.86,24.89,42.7,25.1,3405.1,25.4,56658
15:30:25,42.41,24.88,42.2,25.1,3405,25.4,56655
15:30:25,41.97,24.88,41.3,25,3404.9,25.4,56651
15:30:25,41.55,24.87,40.7,25,3404.8,25.4,56649
15:30:25,41.1,24.87,40.4,25,3404.8,25.4,56645
15:30:25,40.66,24.87,39.9,25,3404.7,25.4,56643
15:30:25,40.27,24.86,39.3,25,3404.7,25.4,56638
15:30:25,39.84,24.86,39.3,25,3404.6,25.4,56635
15:30:25,39.4,24.85,38.4,25,3404.5,25.4,56629
15:30:25,38.95,24.85,38.1,25,3404.4,25.4,56618
15:30:25,38.48,24.84,38.1,25,3404.3,25.5,56612
15:30:25,38.03,24.84,37.2,25,3404.1,25.5,56610
15:30:25,37.55,24.83,37.2,25,3404,25.4,56608
15:30:25,37.03,24.83,36.3,25,3404,25.4,56603
15:30:25,36.54,24.83,36.3,25,3403.9,25.4,56599
15:30:25,36.05,24.82,35.4,25,3403.9,25.4,56596
15:30:25,35.58,24.81,34.9,25,3403.8,25.4,56589
15:30:25,35.06,24.81,34.3,25,3403.7,25.4,56588
15:30:25,34.57,24.8,33.9,25,3403.6,25.3,56580
15:30:25,34.09,24.8,33.6,25,3403.5,25.3,56571
15:30:25,33.62,24.79,33.1,25,3403.4,25.3,56564
15:30:25,33.11,24.78,32.9,25,3403.2,25.4,56559
15:30:25,32.6,24.78,32.4,25,3403.1,25.4,56556
15:30:25,32.12,24.77,31.7,25,3403,25.3,56559
15:30:25,31.66,24.77,31.2,25,3403,25.3,56554
15:30:25,31.19,24.76,31,25,3403,25.3,56543
15:30:25,30.74,24.76,30.3,25,3402.9,25.3,56541
15:30:25,30.32,24.75,29.9,25,3402.8,25.4,56538
15:30:25,29.84,24.74,29.5,25,3402.7,25.4,56536
15:30:25,29.38,24.74,29.1,25,3402.6,25.4,56530
15:30:25,28.93,24.73,28.5,25,3402.6,25.3,56525
15:30:25,28.5,24.72,28.2,25,3402.4,25.3,56522
15:30:25,28.06,24.71,27.7,25,3402.4,25.3,56519
15:30:25,27.63,24.7,27.4,25,3402.3,25.3,56514
15:30:25,27.22,24.7,26.8,25,3402.3,25.3,56510
15:30:25,26.81,24.69,26.4,24.9,3402.2,25.3,56507
15:30:25,26.42,24.68,26.2,24.9,3402.1,25.3,56502
15:30:25,26.01,24.67,25.7,24.9,3402,25.3,56502
15:30:25,25.66,24.66,25.1,24.9,3402,25.2,56492
15:30:25,25.29,24.65,24.9,24.9,3401.9,25.3,56487
15:30:25,24.94,24.64,24.6,24.9,3401.8,25.3,56482
15:30:25,23.86,24.64,24.1,24.9,3401.6,25.3,56483
15:30:25,23.49,24.63,23.9,24.9,3401.6,25.3,56477
15:30:25,23.12,24.62,23.6,24.9,3401.5,25.3,56471
15:30:25,22.78,24.61,23.2,24.9,3401.5,25.3,56469
15:30:25,22.48,24.6,22.7,24.9,3401.4,25.3,56469
15:30:25,22.15,24.6,22.5,24.9,3401.3,25.3,56464
15:30:25,21.87,24.59,22.2,24.9,3401.3,25.3,56463
15:30:25,21.58,24.58,21.8,24.9,3401.3,25.3,56459
15:30:25,21.31,24.57,21.6,24.9,3401.2,25.3,56452
15:30:25,21.06,24.56,21.2,24.8,3401.1,25.3,56448
15:30:25,20.8,24.56,21,24.8,3401,25.3,56446
15:30:25,20.54,24.55,20.6,24.8,3400.9,25.2,56446
15:30:25,20.29,24.54,20.4,24.8,3400.9,25.2,56448
15:30:25,20.08,24.53,20.2,24.8,3400.9,25.3,56443
15:30:25,19.85,24.53,19.8,24.8,3400.9,25.3,56434
15:30:25,19.66,24.52,19.6,24.8,3400.8,25.2,56431
15:30:25,19.46,24.51,19.3,24.8,3400.7,25.1,56430
15:30:25,19.2,24.5,19.2,24.8,3400.7,25.2,56433
15:30:25,18.99,24.49,18.8,24.8,3400.7,25.2,56434
15:30:25,18.8,24.49,18.7,24.8,3400.7,25.2,56429
15:30:25,18.6,24.48,18.5,24.8,3400.6,25.2,56421
15:30:25,18.42,24.47,18.2,24.7,3400.5,25.2,56413
15:30:25,18.24,24.46,18.1,24.7,3400.4,25.2,56403
15:30:25,18.07,24.47,17.9,24.7,3400.2,25.1,56403
15:30:25,17.87,24.46,17.7,24.7,3400.2,25.2,56417
15:30:25,17.71,24.47,17.4,24.7,3400.2,25.3,56423
15:30:25,17.53,24.46,17.3,24.7,3400.4,25.3,56428
15:30:25,17.4,24.44,17.1,24.7,3400.5,25.2,56429
15:30:25,17.24,24.43,17,24.7,3400.5,25.2,56424
15:30:25,17.05,24.42,16.7,24.7,3400.5,25.2,56416
15:30:25,16.87,24.41,16.6,24.7,3400.4,25.1,56410
15:30:25,16.73,24.4,16.4,24.7,3400.3,25.2,56409
15:30:25,16.59,24.39,16.3,24.7,3400.2,25.2,56407
15:30:25,16.59,24.39,16.1,24.6,3400.2,25.2,56404
15:30:25,16.29,24.37,16,24.6,3400.1,25.1,56405
15:30:25,16.29,24.37,16,24.6,3400.1,25.1,56404
15:30:25,16,24.36,15.7,24.6,3400.1,25.2,56403
15:30:25,16,24.36,15.7,24.6,3400.1,25.1,56399
15:30:25,15.89,24.36,15.4,24.6,3400.1,25.1,56401
15:30:25,15.75,24.35,15.3,24.6,3400.1,25,56407
15:30:25,15.65,24.34,15.1,24.6,3400.1,25.1,56410
15:30:25,15.53,24.34,15,24.6,3400.2,25.1,56405
15:30:25,15.33,24.3,14.9,24.6,3400.2,25.2,56399
15:30:25,15.33,24.3,14.8,24.6,3400.1,25.1,56396
15:30:25,15.22,24.3,14.6,24.6,3400,25,56400
15:30:25,15.13,24.29,14.5,24.5,3400,25,56394
15:30:25,15.03,24.29,14.4,24.5,3400,25,56395
15:30:25,14.94,24.28,14.3,24.5,3400,25,56392
15:30:25,14.9,24.27,14.3,24.5,3399.9,25,56388
15:30:25,14.84,24.27,14.1,24.5,3399.9,25.1,56383
15:30:25,14.78,24.26,14,24.5,3399.8,25,56385
15:30:25,14.68,24.25,13.9,24.5,3399.7,24.9,56381
15:30:25,14.59,24.24,13.9,24.5,3399.7,25,56376
15:30:25,14.49,24.23,13.7,24.5,3399.6,25,56370
15:30:25,14.41,24.23,13.6,24.5,3399.5,25.1,56361
15:30:25,14.34,24.22,13.5,24.5,3399.4,25,56356
15:30:25,14.29,24.21,13.5,24.5,3399.3,25,56360
15:30:25,14.18,24.21,13.3,24.4,3399.3,25,56357
15:30:25,14.11,24.2,13.3,24.4,3399.2,24.9,56354
15:30:25,14.03,24.19,13.2,24.4,3399.2,24.9,56360
15:30:25,13.95,24.18,13.1,24.4,3399.2,25,56359
15:30:25,13.74,24.18,13.1,24.4,3399.3,25.1,56358
15:30:25,13.69,24.17,12.9,24.4,3399.3,25,56358
15:30:25,13.61,24.16,12.9,24.4,3399.3,25,56361
15:30:25,13.53,24.15,12.8,24.4,3399.3,24.9,56361
