Vaisala Hum,SGS Temp,SGS RAW
99.4,46.1,58257
99.4,46.1,58261
99.4,46.1,58263
99.4,46.1,58265
99.4,46.2,58268
99.4,46.2,58270
99.4,46.2,58273
99.4,46.3,58277
99.4,46.3,58281
99.4,46.4,58282
99.4,46.4,58284
99.4,46.5,58288
99.4,46.6,58291
99.4,46.7,58291
99.4,46.7,58293
99.4,46.7,58298
99.4,46.7,58300
99.4,46.7,58304
99.4,46.8,58305
99.4,46.8,58306
99.4,46.9,58308
99.4,46.9,58309
99.4,47,58312
99.4,47.1,58315
99.4,47.1,58317
99.4,47.1,58321
99.4,47.2,58323
99.4,47.3,58324
99.3,47.2,58326
99.3,47.3,58328
99.3,47.3,58330
99.3,47.4,58330
99.3,47.4,58334
99.3,47.4,58336
99.3,47.4,58337
99.3,47.5,58341
99.3,47.5,58344
99.3,47.6,58345
99.3,47.6,58349
99.3,47.6,58351
99.3,47.7,58353
99.3,47.7,58355
99.3,47.7,58356
99.3,47.8,58357
99.3,47.8,58357
99.3,47.8,58360
99.3,47.8,58361
99.3,47.9,58365
99.3,48,58367
99.3,48,58369
99.3,48.1,58370
99.3,48.1,58372
99.3,48.1,58374
99.3,48.2,58376
99.3,48.2,58379
99.3,48.2,58381
99.3,48.3,58381
99.3,48.3,58384
99.3,48.4,58385
99.3,48.3,58386
99.3,48.4,58390
99.3,48.4,58393
99.3,48.5,58393
99.3,48.5,58395
99.3,48.5,58397
99.3,48.5,58398
99.3,48.5,58401
99.2,48.6,58401
99.2,48.7,58403
99.2,48.7,58405
99.2,48.8,58405
99.2,48.8,58405
99.2,48.8,58407
99.2,48.8,58410
99.2,48.8,58412
99.2,48.8,58414
99.2,48.9,58417
99.2,48.9,58421
99.2,49,58424
99.2,49,58426
99.2,49,58430
99.2,49,58432
99.2,49.1,58434
99.2,49.2,58437
99.2,49.2,58441
99.2,49.3,58446
99.2,49.3,58447
99.2,49.3,58450
99.2,49.3,58453
99.2,49.3,58457
99.2,49.3,58458
99.2,49.3,58460
99.2,49.4,58464
99.2,49.5,58466
99.2,49.5,58468
99.2,49.5,58466
99.2,49.6,58466
99.2,49.7,58468
99.2,49.7,58468
99.2,49.7,58471
99.2,49.7,58471
99.2,49.7,58471
99.2,49.7,58473
99.2,49.7,58475
99.2,49.7,58476
99.2,49.8,58477
99.2,49.9,58478
99.2,50,58477
99.2,49.9,58478
99.2,49.8,58481
99.2,49.9,58483
99.2,49.9,58483
99.2,50,58485
99.2,50,58488
99.2,49.9,58490
99.2,49.8,58491
99.2,49.8,58492
99.1,49.8,58494
99.1,49.8,58496
99.1,50,58496
99.1,50.1,58498
99.1,50.1,58497
99.1,50,58502
99.1,50.1,58503
99.1,50,58504
99.1,50.1,58509
99.1,50.2,58512
99.1,50.3,58513
99.1,50.4,58513
99.1,50.4,58515
99.1,50.4,58517
99.1,50.4,58517
99.1,50.5,58518
99.1,50.6,58518
99.1,50.7,58518
99.1,50.5,58518
99.1,50.4,58518
99.1,50.5,58518
99.1,50.6,58518
99.1,50.6,58518
99.1,50.6,58518
99.1,50.5,58518
99.1,50.5,58518
99.1,50.7,58518
99.1,50.8,58518
99.1,50.9,58518
99.1,50.8,58518
99.1,50.7,58519
99.1,50.5,58521
99.1,50.7,58522
99.1,50.8,58523
99.1,50.6,58522
99.1,50.5,58524
99.1,50.7,58524
99.1,50.8,58527
99.1,50.8,58527
99.1,50.7,58528
99.1,50.9,58528
99.1,51.1,58528
99.1,50.9,58529
99.1,51.1,58530
99.1,51.2,58530
99.1,51.1,58530
99.1,51.2,58532
99.1,51.1,58532
99.1,51.3,58532
99.1,51.3,58532
99.1,51.1,58532
99.1,51.3,58532
99.1,51.1,58532
99.1,51.2,58533
99.1,51.1,58535
99.1,51.1,58534
99.1,51,58534
99.1,51,58535
99.1,51.1,58536
99.1,51.2,58535
99.1,51.1,58536
99.1,51.2,58537
99.1,51.2,58537
99.1,51.2,58536
99.1,51.2,58539
99.1,51,58538
99.1,51,58541
99.1,51.1,58542
99.1,51.2,58542
99.1,51.3,58543
99.1,51.3,58543
99.1,51.2,58545
99,51.3,58546
99,51.5,58548
99,51.5,58549
99,51.5,58549
99,51.3,58547
99,51.5,58547
99,51.4,58551
99,51.5,58549
99,51.4,58548
99,51.5,58551
99,51.5,58552
99,51.5,58550
99,51.6,58547
99,51.7,58548
99,51.6,58548
99,51.6,58549
99,51.6,58549
99,51.8,58548
99,51.7,58550
99,51.8,58550
99,51.7,58551
99,51.6,58550
99,51.7,58549
99,51.8,58550
99,51.9,58550
99,52,58552
99,52,58552
99,52,58555
99,51.9,58555
99,51.8,58556
99,51.8,58556
99,51.8,58556
99,51.8,58555
99,51.8,58554
99,51.7,58556
99,51.9,58560
99,52,58560
99,52,58560
99,52.2,58560
99,52.1,58560
99,52,58562
99,52.1,58562
99,52.1,58564
99,52,58567
99.1,52.1,58570
99.1,52.3,58571
99.1,52.4,58576
99.1,52.3,58578
99.1,52.3,58583
99.1,52.3,58586
99.1,52.4,58587
99.1,52.6,58590
99.1,52.6,58593
99.1,52.6,58597
99.1,52.7,58601
99.1,52.8,58603
99.1,52.9,58606
99.1,52.9,58607
99.1,52.9,58609
99,52.9,58611
99,53,58613
99,53.1,58616
99,53.1,58616
99,53.1,58616
99,53.2,58619
99,53.3,58621
99,53.3,58622
99,53.3,58624
99,53.3,58625
99,53.3,58626
99,53.4,58629
99,53.4,58631
99,53.4,58632
99,53.5,58632
99,53.5,58634
99,53.6,58635
99,53.6,58636
99,53.6,58639
99,53.6,58640
99,53.6,58642
99,53.7,58644
99,53.7,58646
99,53.7,58648
99,53.7,58649
99,53.7,58651
99,53.8,58651
99,53.8,58653
99,53.9,58654
99,53.9,58653
99,53.9,58652
99,53.9,58653
99,53.9,58656
99,53.9,58658
99,54,58660
99,54,58662
99,54,58662
98.9,54,58665
98.9,54,58665
98.9,54.1,58668
98.9,54.1,58672
98.9,54.1,58673
98.9,54.2,58675
98.9,54.3,58679
98.9,54.3,58678
98.9,54.2,58682
98.9,54.3,58683
98.9,54.3,58685
98.9,54.3,58685
98.9,54.3,58686
98.9,54.3,58688
98.9,54.4,58691
98.9,54.3,58692
98.9,54.5,58695
98.9,54.4,58694
98.9,54.4,58697
98.9,54.3,58701
98.9,54.6,58701
98.9,54.9,58704
98.9,54.9,58705
98.9,54.8,58705
98.9,54.8,58707
98.9,54.8,58708
98.9,54.8,58711
98.9,54.8,58714
98.9,54.8,58715
98.9,54.9,58715
98.9,55,58718
98.9,55,58720
98.9,55,58721
98.9,55,58723
98.9,55,58724
98.9,55,58728
98.9,55.1,58729
98.9,55,58730
98.9,55,58731
98.9,55,58733
98.9,55.1,58735
98.9,55.1,58738
98.9,55.1,58740
98.9,55.1,58741
98.9,55.1,58744
98.9,55.1,58745
98.9,55.2,58749
98.9,55.2,58748
98.9,55.2,58750
98.9,55.3,58752
98.9,55.3,58756
98.9,55.4,58759
98.9,55.5,58759
98.9,55.5,58760
98.9,55.6,58761
98.9,55.6,58762
98.9,55.7,58763
98.9,55.7,58764
98.9,55.7,58766
98.9,55.7,58766
98.9,55.7,58768
98.9,55.7,58770
98.9,55.7,58770
98.9,55.7,58771
98.9,55.7,58773
98.9,55.7,58775
98.9,55.7,58775
98.9,55.7,58777
98.9,55.7,58779
98.9,55.7,58780
98.9,55.7,58782
99,55.7,58782
99,55.7,58783
99,55.7,58783
99,55.7,58783
99,55.7,58783
99,55.8,58781
99,55.8,58783
99,55.8,58784
99,55.8,58785
99,55.9,58785
99,55.9,58786
99,55.9,58787
99,55.9,58787
99,55.9,58790
99,55.9,58791
99,55.9,58793
99,56,58795
99,56,58797
99,56,58800
99,56,58800
99,56,58802
99,56,58803
99,56.1,58805
99,56.1,58808
99,56.1,58809
99,56.1,58810
99,56.1,58810
99,56.2,58812
99,56.2,58813
99,56.2,58815
99,56.2,58814
99,56.2,58815
99,56.2,58814
99,56.3,58816
99,56.2,58816
99,56.3,58817
99,56.2,58818
99,56.3,58817
99,56.3,58818
99,56.3,58819
99,56.3,58821
99,56.3,58823
99,56.4,58822
99,56.4,58822
99,56.4,58823
99,56.4,58822
99,56.4,58822
99,56.4,58825
99,56.4,58823
99,56.4,58822
99,56.4,58823
99,56.4,58823
99,56.4,58823
99,56.4,58825
99,56.5,58825
99,56.4,58825
99,56.4,58824
99,56.4,58823
99,56.5,58825
99,56.5,58826
99,56.5,58827
98.9,56.5,58827
98.9,56.6,58827
98.9,56.6,58829
98.9,56.6,58829
98.9,56.6,58830
98.9,56.6,58831
98.9,56.6,58832
98.9,56.6,58830
98.9,56.6,58831
98.9,56.6,58830
98.9,56.7,58830
98.9,56.7,58831
98.9,56.8,58832
98.9,56.8,58833
98.9,56.8,58834
98.9,56.7,58835
98.9,56.7,58837
98.9,56.7,58835
98.9,56.7,58834
98.9,56.7,58836
98.9,56.8,58833
98.9,56.8,58832
98.9,56.8,58833
98.9,56.8,58833
98.9,56.9,58833
98.9,56.9,58834
98.9,56.9,58836
98.9,56.9,58836
98.9,56.9,58836
98.9,56.9,58837
98.9,56.9,58838
98.9,56.9,58838
98.9,56.9,58840
98.9,57,58840
98.9,57,58841
98.9,57.1,58840
98.9,57.1,58839
98.9,57.1,58841
98.9,57,58842
98.9,57,58844
98.9,57,58844
98.9,57,58845
98.9,57.1,58844
98.9,57.1,58842
98.9,57,58843
98.9,57.1,58844
98.9,57.1,58842
98.9,57.2,58840
98.9,57.2,58840
98.9,57.2,58839
98.9,57.2,58843
98.9,57.2,58842
98.9,57.2,58840
98.9,57.2,58841
98.9,57.2,58841
98.9,57.2,58844
98.9,57.2,58845
98.9,57.2,58845
98.9,57.3,58846
98.9,57.2,58847
98.9,57.2,58847
98.9,57.2,58848
98.9,57.2,58848
98.9,57.3,58848
98.9,57.3,58850
98.9,57.4,58852
98.9,57.4,58853
98.9,57.4,58858
98.9,57.4,58857
98.9,57.4,58858
98.9,57.4,58857
98.9,57.5,58857
98.9,57.5,58860
98.9,57.4,58859
98.8,57.5,58861
98.8,57.4,58862
98.8,57.5,58861
98.8,57.5,58863
98.8,57.5,58862
98.8,57.5,58863
98.8,57.6,58862
98.8,57.6,58861
98.8,57.5,58863
98.8,57.5,58862
98.8,57.6,58863
98.8,57.6,58862
98.8,57.6,58862
98.8,57.6,58862
98.8,57.5,58864
98.7,57.5,58865
98.7,57.6,58863
98.7,57.6,58862
98.7,57.6,58862
98.7,57.5,58863
98.7,57.6,58863
98.7,57.6,58864
98.7,57.6,58863
98.7,57.6,58863
98.7,57.6,58861
98.6,57.6,58863
98.6,57.6,58862
98.6,57.7,58862
98.6,57.6,58861
98.6,57.7,58860
98.6,57.7,58861
98.6,57.7,58862
98.6,57.7,58861
98.6,57.7,58863
98.6,57.7,58861
98.6,57.7,58861
98.6,57.7,58863
98.6,57.8,58862
98.6,57.8,58864
98.6,57.8,58864
98.6,57.8,58863
98.6,57.8,58862
98.6,57.8,58860
98.6,57.8,58862
98.6,57.8,58863
98.6,57.8,58862
98.6,57.9,58860
98.6,57.9,58863
98.6,57.9,58862
98.6,57.9,58862
98.6,57.8,58860
98.6,57.8,58864
98.6,57.8,58863
98.6,57.8,58863
98.6,57.8,58861
98.6,57.8,58863
98.6,57.9,58863
98.6,57.9,58864
98.6,58,58865
98.6,58,58866
98.6,58,58864
98.6,58,58864
98.6,58,58866
98.6,58,58867
98.6,58,58867
98.6,57.9,58866
98.6,58,58867
98.6,58,58866
98.5,58,58866
98.5,58.1,58867
98.5,58,58867
98.5,58,58867
98.5,57.9,58867
98.5,58,58867
98.5,58,58868
98.5,58.1,58869
98.5,58,58872
98.5,58.1,58870
98.5,58,58871
98.5,58,58868
98.5,58.1,58870
98.5,58.1,58870
98.5,58.1,58868
98.5,58.1,58868
98.5,58.2,58870
98.5,58.1,58869
98.5,58.1,58871
98.5,58.1,58871
98.5,58.2,58872
98.5,58.2,58871
98.5,58.1,58874
98.5,58.2,58873
98.5,58.2,58876
98.5,58.2,58874
98.5,58.2,58876
98.5,58.2,58874
98.5,58.3,58873
98.5,58.2,58875
98.5,58.2,58874
98.5,58.2,58875
98.4,58.2,58874
98.4,58.2,58873
98.4,58.2,58869
98.4,58.3,58874
98.4,58.2,58872
98.4,58.2,58873
98.4,58.3,58872
98.4,58.4,58875
98.4,58.4,58876
98.4,58.4,58876
98.4,58.4,58878
98.4,58.3,58876
98.4,58.3,58875
98.4,58.3,58876
98.4,58.3,58878
98.4,58.3,58874
98.4,58.4,58872
98.4,58.4,58877
98.4,58.4,58878
98.4,58.4,58876
98.4,58.4,58876
98.3,58.4,58875
98.3,58.4,58878
98.3,58.4,58879
98.3,58.4,58877
98.3,58.4,58876
98.3,58.5,58877
98.3,58.5,58876
98.3,58.4,58874
98.3,58.3,58876
98.3,58.3,58876
98.3,58.4,58875
98.3,58.4,58873
98.3,58.4,58874
98.3,58.4,58879
98.3,58.5,58878
98.2,58.5,58877
98.2,58.5,58874
98.2,58.6,58873
98.2,58.5,58872
98.2,58.5,58876
98.2,58.4,58877
98.2,58.4,58875
98.2,58.5,58872
98.2,58.5,58872
98.2,58.5,58871
98.2,58.5,58869
98.2,58.4,58868
98.1,58.5,58869
98.1,58.5,58869
98.1,58.6,58872
98.1,58.5,58869
98.1,58.5,58869
98.1,58.5,58870
98.1,58.5,58869
98.1,58.5,58869
98.1,58.5,58871
98.1,58.5,58868
98.1,58.6,58866
98.1,58.7,58869
98.1,58.7,58868
98.1,58.6,58868
98.1,58.5,58865
98.1,58.6,58864
98,58.6,58863
98,58.6,58864
98,58.6,58864
98,58.6,58863
98,58.6,58863
98,58.5,58863
98,58.6,58865
98,58.6,58863
98,58.6,58868
98,58.7,58868
98,58.6,58866
98,58.6,58864
98,58.6,58862
98,58.7,58863
98,58.7,58859
98,58.8,58860
98,58.7,58859
98,58.8,58859
98,58.8,58857
98,58.7,58857
98,58.7,58860
98,58.7,58857
98,58.7,58858
98,58.7,58861
98,58.7,58858
98,58.7,58857
98,58.7,58856
97.9,58.7,58853
97.9,58.7,58856
97.9,58.7,58852
97.9,58.8,58854
97.9,58.8,58856
97.9,58.8,58855
97.9,58.8,58853
97.9,58.8,58854
97.9,58.8,58852
97.9,58.8,58852
97.9,58.8,58852
97.9,58.9,58852
97.9,58.8,58856
97.9,58.8,58854
97.9,58.7,58854
97.9,58.8,58854
97.9,58.8,58855
97.9,58.8,58855
97.9,58.8,58852
97.9,58.8,58855
97.9,58.8,58856
97.9,58.9,58854
97.9,58.8,58852
97.9,58.8,58854
97.9,58.8,58855
97.9,58.8,58857
97.9,58.8,58858
97.9,58.8,58858
97.9,58.8,58859
97.9,58.8,58860
97.9,58.8,58862
97.9,58.8,58861
97.9,58.8,58864
97.9,58.8,58864
97.9,58.8,58864
97.9,58.8,58863
97.9,58.8,58865
97.9,58.8,58863
97.9,58.9,58865
97.9,58.8,58865
97.9,58.8,58865
97.9,58.9,58865
97.9,58.9,58866
97.9,58.9,58869
97.9,58.9,58870
97.8,58.8,58868
97.8,58.9,58869
97.8,58.9,58868
97.8,58.9,58867
97.8,59,58865
97.8,59,58869
97.8,59,58870
97.8,59,58869
97.8,59,58868
97.8,59,58870
97.8,58.9,58868
97.8,58.9,58869
97.8,58.9,58868
97.8,58.9,58867
97.8,59,58866
97.8,59,58873
97.8,59,58872
97.8,59.1,58868
97.8,59,58867
97.8,59,58868
97.8,59,58867
97.8,59,58867
97.8,59,58866
97.8,59,58872
97.8,59,58870
97.8,59,58870
97.8,59,58869
97.8,59,58869
97.8,59.1,58867
97.8,59.1,58867
97.8,59,58867
97.8,59,58865
97.8,59,58869
97.8,59,58868
97.8,59,58868
97.8,59,58867
97.8,59,58869
97.8,59,58870
97.8,59.1,58871
97.8,59,58868
97.8,59.1,58871
97.8,59.1,58869
97.8,59.1,58871
97.8,59.1,58873
97.8,59.1,58871
97.8,59.1,58873
97.8,59.1,58872
97.8,59,58874
97.8,59.1,58870
97.8,59.1,58872
97.8,59.1,58873
97.8,59.1,58873
97.8,59.1,58868
97.8,59.2,58869
97.8,59.2,58873
97.8,59.2,58872
97.8,59.2,58872
97.8,59.1,58874
97.8,59.1,58871
97.8,59.1,58873
97.8,59.1,58870
97.8,59,58874
97.8,59.1,58874
97.8,59.1,58880
97.8,59.2,58874
97.8,59.2,58876
97.8,59.2,58874
97.8,59.1,58876
97.8,59.1,58876
97.8,59.2,58875
97.8,59.2,58871
97.8,59.2,58872
97.8,59.2,58870
97.8,59.2,58874
97.8,59.2,58873
97.8,59.2,58875
97.8,59.1,58872
97.8,59.1,58872
97.8,59.1,58875
97.8,59.2,58876
97.8,59.2,58875
97.8,59.2,58873
97.8,59.2,58876
97.8,59.2,58875
97.8,59.2,58874
97.8,59.3,58874
97.8,59.3,58877
97.8,59.2,58878
97.8,59.1,58876
97.8,59.1,58876
97.8,59.2,58878
97.8,59.2,58872
97.8,59.3,58880
97.7,59.2,58876
97.7,59.2,58877
97.7,59.2,58880
97.7,59.3,58881
97.7,59.3,58879
97.7,59.3,58878
97.7,59.2,58881
97.7,59.2,58878
97.7,59.2,58878
97.7,59.2,58878
97.7,59.2,58876
97.7,59.2,58877
97.7,59.2,58880
97.7,59.2,58878
97.7,59.2,58881
97.7,59.2,58879
97.7,59.2,58883
97.7,59.2,58882
97.7,59.2,58880
97.7,59.2,58875
97.7,59.2,58876
97.7,59.2,58876
97.7,59.2,58876
97.7,59.2,58881
97.7,59.2,58881
97.7,59.2,58878
97.7,59.1,58879
97.7,59.2,58881
97.7,59.3,58882
97.7,59.4,58879
97.7,59.3,58881
97.7,59.2,58883
97.7,59.2,58881
97.7,59.2,58882
97.7,59.2,58876
97.7,59.2,58880
97.7,59.2,58871
97.7,59.2,58878
97.7,59.2,58881
97.7,59.2,58879
97.7,59.2,58883
97.7,59.3,58883
97.7,59.2,58879
97.7,59.3,58879
97.7,59.4,58877
97.7,59.4,58878
97.7,59.3,58879
97.7,59.3,58879
97.7,59.2,58877
97.7,59.3,58876
97.7,59.3,58874
97.7,59.3,58871
97.7,59.4,58873
97.7,59.4,58873
97.7,59.5,58874
97.7,59.4,58876
97.7,59.4,58878
97.7,59.4,58878
97.7,59.4,58881
97.7,59.3,58877
97.7,59.4,58878
97.7,59.4,58881
97.7,59.4,58877
97.7,59.3,58878
97.7,59.3,58881
97.7,59.3,58878
97.7,59.4,58880
97.7,59.4,58878
97.7,59.3,58882
97.7,59.4,58879
97.7,59.4,58881
97.7,59.5,58882
97.7,59.5,58881
97.7,59.5,58884
97.7,59.4,58882
97.7,59.4,58884
97.7,59.4,58887
97.7,59.4,58886
97.7,59.3,58887
97.7,59.3,58885
97.7,59.3,58885
97.7,59.3,58882
97.7,59.4,58885
97.7,59.4,58887
97.7,59.5,58882
97.7,59.5,58883
97.7,59.5,58884
97.7,59.4,58887
97.7,59.4,58889
97.7,59.4,58889
97.7,59.4,58886
97.7,59.3,58888
97.7,59.3,58886
97.7,59.3,58887
97.7,59.4,58886
97.7,59.4,58888
97.7,59.4,58887
97.7,59.4,58888
97.7,59.4,58888
97.7,59.4,58889
97.7,59.4,58890
97.7,59.3,58889
97.7,59.4,58889
97.7,59.4,58888
97.7,59.4,58888
97.7,59.4,58889
97.7,59.4,58889
97.7,59.4,58890
97.7,59.5,58889
97.7,59.4,58888
97.7,59.5,58889
97.7,59.5,58890
97.7,59.5,58889
97.7,59.5,58889
97.7,59.5,58889
97.7,59.4,58889
97.7,59.5,58891
97.7,59.4,58891
97.7,59.5,58891
97.7,59.5,58893
97.7,59.4,58891
97.7,59.4,58890
97.7,59.4,58892
97.7,59.5,58892
97.7,59.5,58890
97.7,59.5,58893
97.7,59.4,58893
97.6,59.5,58894
97.6,59.5,58893
97.6,59.5,58891
97.6,59.5,58893
97.6,59.5,58895
97.6,59.5,58890
97.6,59.5,58892
97.6,59.4,58890
97.6,59.5,58891
97.6,59.5,58890
97.6,59.4,58889
97.6,59.4,58890
97.6,59.5,58892
97.6,59.5,58895
97.6,59.5,58892
97.6,59.5,58893
97.6,59.5,58892
97.6,59.5,58892
97.6,59.4,58893
97.6,59.4,58892
97.6,59.4,58893
97.6,59.5,58894
97.6,59.4,58894
97.6,59.5,58893
97.6,59.5,58894
97.6,59.5,58894
97.6,59.5,58892
97.6,59.5,58892
97.6,59.5,58893
97.6,59.5,58895
97.6,59.6,58894
97.6,59.5,58894
97.6,59.6,58894
97.6,59.6,58894
97.6,59.6,58895
97.6,59.6,58894
97.6,59.5,58896
97.6,59.5,58898
97.6,59.5,58896
97.6,59.5,58898
97.6,59.5,58896
97.6,59.5,58895
97.6,59.5,58894
97.6,59.5,58894
97.6,59.5,58896
97.6,59.5,58899
97.6,59.5,58898
97.6,59.5,58898
97.6,59.5,58899
97.6,59.5,58901
97.6,59.5,58902
97.6,59.5,58902
97.6,59.5,58903
97.6,59.5,58901
97.6,59.5,58901
97.6,59.4,58903
97.6,59.4,58904
97.6,59.5,58902
97.6,59.5,58904
97.6,59.5,58904
97.6,59.5,58903
97.6,59.5,58905
97.6,59.5,58906
97.6,59.5,58903
97.6,59.5,58904
97.6,59.5,58903
97.6,59.5,58906
97.6,59.5,58906
97.6,59.5,58904
97.6,59.6,58904
97.6,59.5,58906
97.6,59.5,58904
97.6,59.5,58905
97.6,59.5,58905
97.6,59.5,58908
97.6,59.5,58907
97.6,59.5,58908
97.6,59.5,58910
97.6,59.5,58908
97.6,59.4,58911
97.6,59.5,58911
97.6,59.5,58911
97.6,59.5,58911
97.6,59.5,58911
97.6,59.6,58906
97.6,59.5,58905
97.6,59.5,58909
97.6,59.5,58908
97.6,59.5,58912
97.6,59.5,58911
97.6,59.6,58908
97.6,59.5,58910
97.6,59.6,58910
97.5,59.6,58907
97.5,59.6,58908
97.5,59.5,58913
97.5,59.5,58913
97.5,59.5,58912
97.5,59.5,58910
97.5,59.5,58915
97.5,59.5,58909
97.5,59.5,58915
97.5,59.6,58915
97.5,59.6,58915
97.5,59.6,58913
97.5,59.5,58914
97.5,59.5,58914
97.5,59.6,58914
97.5,59.6,58912
97.5,59.6,58913
97.5,59.6,58916
97.5,59.6,58917
97.5,59.6,58918
97.5,59.6,58917
97.5,59.6,58916
97.5,59.6,58919
97.5,59.6,58918
97.5,59.6,58917
97.5,59.6,58917
97.5,59.6,58917
97.5,59.6,58916
97.5,59.6,58917
97.5,59.6,58917
97.5,59.6,58916
97.5,59.6,58916
97.5,59.6,58916
97.5,59.6,58915
97.5,59.6,58911
97.5,59.5,58916
97.5,59.5,58915
97.5,59.5,58916
97.5,59.6,58919
97.5,59.6,58919
97.5,59.6,58919
97.5,59.6,58916
97.5,59.6,58919
97.5,59.6,58918
97.5,59.6,58916
97.5,59.5,58915
97.5,59.5,58918
97.5,59.6,58918
97.5,59.6,58917
97.5,59.6,58917
97.5,59.6,58916
97.5,59.5,58916
97.5,59.6,58914
97.5,59.6,58912
97.5,59.6,58912
97.5,59.7,58918
97.5,59.6,58918
97.5,59.6,58918
97.5,59.6,58917
97.5,59.6,58920
97.5,59.6,58919
97.5,59.5,58918
97.5,59.5,58918
97.5,59.6,58916
97.5,59.6,58919
97.5,59.6,58917
97.5,59.6,58917
97.5,59.6,58916
97.5,59.6,58916
97.5,59.6,58914
97.5,59.6,58917
97.5,59.6,58917
97.5,59.6,58915
97.5,59.6,58916
97.5,59.6,58917
97.5,59.6,58916
97.5,59.5,58916
97.4,59.5,58914
97.4,59.6,58914
97.4,59.6,58913
97.3,59.6,58913
97.2,59.6,58909
97.1,59.6,58908
97,59.6,58905
96.9,59.6,58906
96.8,59.6,58903
96.6,59.6,58901
96.5,59.6,58899
96.4,59.6,58896
96.3,59.6,58895
96.3,59.6,58892
96.2,59.5,58893
96.1,59.5,58891
96,59.5,58887
95.9,59.4,58886
95.7,59.4,58883
95.6,59.4,58882
95.6,59.4,58881
95.5,59.5,58878
95.4,59.4,58876
95.3,59.4,58875
95.2,59.4,58875
95.1,59.4,58873
95,59.4,58870
94.9,59.3,58865
94.8,59.3,58864
94.7,59.3,58863
94.6,59.2,58861
94.5,59.2,58857
94.4,59.2,58854
94.3,59.3,58848
94.2,59.3,58840
94.1,59.2,58842
93.8,59.1,58840
93.7,59.1,58838
93.6,59.1,58832
93.5,59.2,58829
93.4,59.2,58827
93.3,59.2,58830
93.2,59.2,58820
93.1,59.2,58837
92.9,59.2,58814
92.8,59.1,58817
92.7,59.1,58811
92.6,59.1,58813
92.5,59.1,58810
92.4,59,58812
92.3,59,58807
92.2,59,58801
92,59,58806
91.9,59,58798
91.7,59,58802
91.6,59,58816
91.5,58.9,58810
91.4,59,58798
91.2,59,58816
91.1,59,58812
91,58.9,58804
90.7,58.9,58799
90.6,58.9,58804
90.4,58.9,58805
90.2,58.9,58800
90,58.8,58802
90,58.8,58801
89.6,58.8,58801
89.5,58.9,58792
89.3,58.9,58800
89.2,58.8,58797
89,58.8,58790
88.9,58.8,58788
88.7,58.8,58782
88.6,58.8,58777
88.3,58.7,58776
88.1,58.8,58775
88,58.7,58770
87.9,58.7,58764
87.7,58.7,58761
87.6,58.7,58765
87.5,58.7,58762
87.3,58.7,58756
87.1,58.7,58753
87,58.6,58749
86.9,58.6,58753
86.7,58.5,58743
86.6,58.6,58743
86.3,58.6,58743
86.2,58.7,58743
86.1,58.7,58734
86,58.5,58733
85.9,58.5,58739
85.7,58.5,58725
85.6,58.5,58724
85.3,58.4,58724
85.3,58.3,58721
85.1,58.3,58722
85,58.3,58718
84.7,58.4,58712
84.6,58.5,58708
84.6,58.7,58707
84.5,58.6,58703
84.4,58.5,58700
84.3,58.4,58698
84.1,58.3,58697
84,58.4,58692
83.9,58.3,58690
83.6,58.3,58687
83.5,58.4,58686
83.4,58.4,58682
83.3,58.4,58679
83.2,58.3,58679
83.1,58.4,58676
83,58.3,58672
82.8,58.3,58670
82.7,58.2,58669
82.6,58.3,58667
82.5,58.2,58663
82.2,58.3,58661
82.1,58.3,58661
82,58.3,58657
81.9,58.2,58656
81.8,58.1,58653
81.7,58.1,58653
81.7,58.1,58650
81.6,58.1,58648
81.5,58.1,58645
81.4,58.1,58643
81.3,58.1,58641
81.2,58,58639
81.1,58,58636
81,58,58635
80.9,58,58633
80.8,58,58630
80.8,58,58629
80.7,57.9,58625
80.6,58,58623
80.5,58,58621
80.5,58,58618
80.4,57.9,58617
80.3,57.9,58613
80.2,57.9,58611
80.1,57.8,58609
80,57.8,58607
80,57.7,58604
79.9,57.8,58604
79.8,57.8,58602
79.8,57.8,58599
79.7,57.8,58597
79.6,57.7,58595
79.5,57.7,58592
79.4,57.7,58590
79.4,57.7,58588
79.3,57.6,58585
79.2,57.6,58583
79.2,57.6,58580
79.1,57.5,58578
79,57.5,58575
79,57.6,58573
78.9,57.5,58571
78.8,57.5,58569
78.7,57.5,58567
78.7,57.5,58564
78.6,57.5,58561
78.6,57.4,58559
78.5,57.4,58556
78.5,57.4,58553
78.4,57.4,58553
78.3,57.4,58550
78.3,57.3,58550
78.2,57.3,58548
78.1,57.3,58545
78,57.3,58544
78,57.3,58543
77.9,57.3,58540
77.9,57.2,58539
77.8,57.2,58537
77.7,57.2,58534
77.7,57.2,58532
77.6,57.2,58529
77.6,57.2,58527
77.5,57.1,58525
77.5,57.1,58520
77.4,57.1,58520
77.4,57,58518
77.3,57,58518
77.3,57,58517
77.2,57,58517
77.2,56.9,58514
77.2,56.9,58513
77.1,56.9,58511
77.1,56.9,58510
77,56.8,58510
77,56.8,58508
76.9,56.8,58506
76.9,56.8,58505
76.8,56.7,58504
76.8,56.7,58501
76.7,56.7,58498
76.7,56.7,58496
76.7,56.7,58497
76.6,56.6,58496
76.6,56.6,58494
76.5,56.6,58492
76.5,56.6,58491
76.5,56.6,58487
76.4,56.7,58482
76.4,56.5,58481
76.3,56.6,58482
